ID_Venda,ID_Cliente,ID_Produto,ID_Tempo,ID_Vendedor,Quantidade,Valor_Unitario,Desconto,Metodo_Pagamento,Status_Venda,Valor_Total,Receita_Liquida
12088,3,12,551,5,7,73.43,22.03,Paypal,Cancelada,514.01,491.98
12089,61,40,1975,19,8,707.99,0.27,Cartão de Crédito,Concluída,5663.92,5663.65
12090,24,22,3428,7,9,202.83,22.7,MBWay,Cancelada,1825.47,1802.77
12091,49,41,2493,2,2,635.43,30.08,MBWay,Cancelada,1270.86,1240.78
12092,55,14,2851,10,3,137.07,28.0,Dinheiro,Concluída,411.21,383.21
12093,93,50,2901,18,9,959.17,26.63,Dinheiro,Cancelada,8632.53,8605.9
12094,98,24,442,9,3,256.86,41.68,Cartão de Crédito,Concluída,770.58,728.9
12095,31,11,3334,10,2,871.16,20.45,MBWay,Concluída,1742.32,1721.87
12096,64,6,3597,19,4,480.13,41.42,Dinheiro,Concluída,1920.52,1879.1
12097,30,35,1329,19,4,398.93,0.65,Paypal,Pendente,1595.72,1595.07
12098,10,40,3257,5,1,471.61,47.21,Dinheiro,Cancelada,471.61,424.4
12099,41,34,233,1,6,136.37,44.53,Dinheiro,Pendente,818.22,773.69
12100,79,1,1365,10,9,68.59,45.41,Cartão de Crédito,Concluída,617.31,571.9
12101,56,1,130,5,3,220.07,4.89,Dinheiro,Cancelada,660.21,655.32
12102,74,9,129,18,9,893.39,19.07,MBWay,Cancelada,8040.51,8021.44
12103,47,15,103,10,8,385.54,19.81,Cartão de Crédito,Cancelada,3084.32,3064.51
12104,55,19,2420,20,5,347.27,31.63,Cartão de Crédito,Concluída,1736.35,1704.72
12105,98,47,3220,2,4,662.87,28.58,Dinheiro,Pendente,2651.48,2622.9
12106,7,31,3047,19,2,590.97,44.24,MBWay,Cancelada,1181.94,1137.7
12107,1,5,1418,15,2,503.81,27.96,Cartão de Crédito,Cancelada,1007.62,979.66
12108,13,43,1841,10,8,953.17,48.62,MBWay,Cancelada,7625.36,7576.74
12109,47,13,3285,11,5,243.32,43.78,MBWay,Pendente,1216.6,1172.82
12110,18,37,1274,10,6,831.56,42.12,MBWay,Pendente,4989.36,4947.24
12111,94,10,498,1,1,677.47,1.55,MBWay,Concluída,677.47,675.92
12112,83,6,447,15,1,640.48,31.37,Dinheiro,Concluída,640.48,609.11
12113,86,14,580,19,2,720.28,12.56,MBWay,Pendente,1440.56,1428.0
12114,35,8,827,2,3,648.59,40.03,Paypal,Pendente,1945.77,1905.74
12115,56,32,2455,1,9,759.03,32.96,Paypal,Cancelada,6831.27,6798.31
12116,44,40,83,9,4,82.88,1.23,Paypal,Pendente,331.52,330.29
12117,91,17,3276,20,9,992.31,35.66,Paypal,Concluída,8930.79,8895.13
12118,25,25,1264,10,5,280.73,42.52,MBWay,Concluída,1403.65,1361.13
12119,25,35,3066,19,3,175.8,4.39,Paypal,Cancelada,527.4,523.01
12120,2,32,568,9,9,415.64,41.38,Dinheiro,Concluída,3740.76,3699.38
12121,72,16,3033,12,6,757.62,9.03,Paypal,Pendente,4545.72,4536.69
12122,100,42,1961,2,4,416.63,18.74,MBWay,Pendente,1666.52,1647.78
12123,33,22,305,6,3,105.36,42.52,MBWay,Concluída,316.08,273.56
12124,57,36,1250,14,4,806.81,3.35,Dinheiro,Cancelada,3227.24,3223.89
12125,74,13,182,16,8,186.32,20.07,Paypal,Pendente,1490.56,1470.49
12126,59,2,523,7,6,904.28,8.23,Cartão de Crédito,Concluída,5425.68,5417.45
12127,26,42,1683,16,9,84.22,37.07,MBWay,Pendente,757.98,720.91
12128,57,49,3119,3,8,484.01,38.94,Dinheiro,Cancelada,3872.08,3833.14
12129,74,48,2958,3,7,519.86,10.26,Paypal,Cancelada,3639.02,3628.76
12130,64,2,1963,18,5,607.2,7.78,MBWay,Concluída,3036.0,3028.22
12131,49,39,2876,4,4,52.9,0.33,MBWay,Cancelada,211.6,211.27
12132,60,4,515,19,6,401.2,46.29,MBWay,Cancelada,2407.2,2360.91
12133,58,33,492,14,9,530.74,1.15,Paypal,Cancelada,4776.66,4775.51
12134,42,12,15,8,3,978.57,16.93,Dinheiro,Pendente,2935.71,2918.78
12135,1,35,2956,6,3,734.85,9.75,Dinheiro,Concluída,2204.55,2194.8
12136,66,50,595,19,7,25.1,36.37,Paypal,Pendente,175.7,139.33
12137,25,20,3328,8,3,597.74,39.81,MBWay,Pendente,1793.22,1753.41
12138,2,15,2681,20,4,874.62,7.81,MBWay,Concluída,3498.48,3490.67
12139,88,48,3,1,2,290.75,10.91,MBWay,Concluída,581.5,570.59
12140,64,32,1624,10,7,148.44,44.23,Cartão de Crédito,Pendente,1039.08,994.85
12141,29,16,2604,4,7,146.37,1.25,Cartão de Crédito,Pendente,1024.59,1023.34
12142,99,27,3247,1,9,206.0,46.18,Paypal,Cancelada,1854.0,1807.82
12143,100,18,1117,5,9,646.99,18.19,Cartão de Crédito,Pendente,5822.91,5804.72
12144,19,24,733,12,2,483.74,24.63,MBWay,Pendente,967.48,942.85
12145,75,6,205,8,6,338.47,20.33,Dinheiro,Cancelada,2030.82,2010.49
12146,31,25,1778,6,5,828.35,0.42,MBWay,Concluída,4141.75,4141.33
12147,97,48,3473,20,4,936.74,23.73,Paypal,Cancelada,3746.96,3723.23
12148,31,2,15,3,1,196.97,33.75,MBWay,Cancelada,196.97,163.22
12149,56,46,929,11,2,598.68,20.37,Paypal,Concluída,1197.36,1176.99
12150,6,3,2139,9,4,564.27,9.62,Paypal,Concluída,2257.08,2247.46
12151,37,16,3181,10,1,192.88,16.95,MBWay,Pendente,192.88,175.93
12152,61,22,2293,2,1,824.58,42.8,Paypal,Cancelada,824.58,781.78
12153,82,41,3100,18,2,281.53,22.79,MBWay,Concluída,563.06,540.27
12154,9,6,719,14,5,734.68,42.13,MBWay,Cancelada,3673.4,3631.27
12155,6,9,1191,17,2,431.97,25.74,Cartão de Crédito,Concluída,863.94,838.2
12156,37,14,258,20,9,125.79,3.59,Cartão de Crédito,Pendente,1132.11,1128.52
12157,24,16,238,15,9,555.66,21.29,Dinheiro,Concluída,5000.94,4979.65
12158,51,40,2095,13,5,458.71,5.76,Dinheiro,Concluída,2293.55,2287.79
12159,81,42,1969,12,5,940.37,20.98,Dinheiro,Pendente,4701.85,4680.87
12160,23,17,2018,18,7,878.65,2.08,Paypal,Cancelada,6150.55,6148.47
12161,46,15,2049,10,9,400.53,13.26,Paypal,Pendente,3604.77,3591.51
12162,29,39,100,12,2,451.0,1.1,Cartão de Crédito,Concluída,902.0,900.9
12163,43,28,1142,12,5,202.77,26.26,Dinheiro,Pendente,1013.85,987.59
12164,6,19,1330,11,8,305.84,44.37,MBWay,Pendente,2446.72,2402.35
12165,50,18,3172,12,8,86.3,40.75,Paypal,Concluída,690.4,649.65
12166,72,29,2772,6,1,824.65,15.12,MBWay,Cancelada,824.65,809.53
12167,20,26,3185,18,6,578.93,30.17,Cartão de Crédito,Cancelada,3473.58,3443.41
12168,5,9,2955,16,6,875.39,25.28,Dinheiro,Concluída,5252.34,5227.06
12169,100,21,2210,10,7,613.54,29.58,Dinheiro,Pendente,4294.78,4265.2
12170,23,10,2900,17,4,744.76,47.35,Cartão de Crédito,Pendente,2979.04,2931.69
12171,59,11,2772,7,6,536.22,41.78,Dinheiro,Cancelada,3217.32,3175.54
12172,29,12,2544,2,5,927.89,32.09,MBWay,Cancelada,4639.45,4607.36
12173,8,44,730,8,2,27.06,38.15,Dinheiro,Concluída,54.12,15.97
12174,45,11,3377,3,6,522.1,4.71,Cartão de Crédito,Pendente,3132.6,3127.89
12175,48,22,1408,17,5,683.65,25.99,Cartão de Crédito,Cancelada,3418.25,3392.26
12176,49,34,2822,15,3,593.2,4.17,Cartão de Crédito,Pendente,1779.6,1775.43
12177,2,40,215,9,2,104.88,40.15,Cartão de Crédito,Concluída,209.76,169.61
12178,100,15,1777,11,8,927.9,5.9,Dinheiro,Cancelada,7423.2,7417.3
12179,6,36,9,1,7,574.42,17.07,Cartão de Crédito,Cancelada,4020.94,4003.87
12180,83,40,204,10,8,542.12,21.41,Paypal,Concluída,4336.96,4315.55
12181,4,34,57,8,5,746.64,29.08,MBWay,Cancelada,3733.2,3704.12
12182,8,39,3595,12,7,74.96,6.94,Cartão de Crédito,Pendente,524.72,517.78
12183,55,2,2724,19,2,970.31,2.54,Paypal,Cancelada,1940.62,1938.08
12184,83,10,3445,7,4,463.99,5.01,Paypal,Pendente,1855.96,1850.95
12185,77,39,2172,2,5,467.37,43.31,Dinheiro,Concluída,2336.85,2293.54
12186,49,18,3268,11,4,422.1,48.2,MBWay,Cancelada,1688.4,1640.2
12187,73,50,2873,16,2,360.05,45.34,MBWay,Pendente,720.1,674.76
12188,50,35,1129,7,2,183.95,14.71,Dinheiro,Pendente,367.9,353.19
12189,63,27,1415,7,5,705.76,7.62,Dinheiro,Cancelada,3528.8,3521.18
12190,9,9,45,17,2,986.15,6.65,Dinheiro,Concluída,1972.3,1965.65
12191,43,46,2613,4,4,199.23,40.47,Dinheiro,Pendente,796.92,756.45
12192,39,10,2941,7,6,977.46,35.71,Paypal,Pendente,5864.76,5829.05
12193,41,20,3615,10,5,21.24,1.65,Paypal,Pendente,106.2,104.55
12194,50,4,1262,5,3,631.25,37.86,MBWay,Concluída,1893.75,1855.89
12195,15,47,2484,11,5,407.25,36.8,Cartão de Crédito,Concluída,2036.25,1999.45
12196,80,16,2248,6,7,386.23,48.27,Paypal,Pendente,2703.61,2655.34
12197,16,31,159,16,8,566.75,18.5,MBWay,Pendente,4534.0,4515.5
12198,45,30,2351,19,1,629.09,18.59,MBWay,Cancelada,629.09,610.5
12199,88,23,1110,19,9,268.18,13.14,MBWay,Concluída,2413.62,2400.48
12200,84,20,2244,2,8,270.06,16.59,Cartão de Crédito,Cancelada,2160.48,2143.89
12201,55,9,141,18,6,835.04,20.45,Dinheiro,Concluída,5010.24,4989.79
12202,38,4,2588,8,1,326.15,28.04,Paypal,Concluída,326.15,298.11
12203,61,6,2067,18,4,956.26,11.38,Paypal,Cancelada,3825.04,3813.66
12204,5,37,2679,3,5,235.3,37.51,Dinheiro,Cancelada,1176.5,1138.99
12205,40,42,3078,13,7,545.14,37.47,Cartão de Crédito,Concluída,3815.98,3778.51
12206,4,31,3030,8,6,210.83,17.45,Dinheiro,Concluída,1264.98,1247.53
12207,37,41,1713,2,6,704.14,25.52,Paypal,Cancelada,4224.84,4199.32
12208,86,16,3255,17,2,760.23,32.98,MBWay,Pendente,1520.46,1487.48
12209,15,5,3509,12,3,205.8,16.58,Cartão de Crédito,Pendente,617.4,600.82
12210,91,33,2245,4,2,461.17,23.62,Paypal,Cancelada,922.34,898.72
12211,18,50,915,14,6,871.14,11.17,Paypal,Concluída,5226.84,5215.67
12212,75,10,3184,6,9,241.72,31.25,MBWay,Cancelada,2175.48,2144.23
12213,33,32,1080,7,9,796.23,44.24,Paypal,Pendente,7166.07,7121.83
12214,37,40,1564,3,1,914.06,14.61,Dinheiro,Cancelada,914.06,899.45
12215,14,49,2895,10,3,999.93,49.28,MBWay,Cancelada,2999.79,2950.51
12216,100,19,2797,3,9,915.05,19.41,Dinheiro,Concluída,8235.45,8216.04
12217,84,21,1269,13,6,112.52,22.79,Cartão de Crédito,Cancelada,675.12,652.33
12218,33,25,3377,12,4,408.92,2.47,MBWay,Cancelada,1635.68,1633.21
12219,42,32,1460,7,7,867.09,10.38,Cartão de Crédito,Cancelada,6069.63,6059.25
12220,13,48,1332,8,2,558.57,47.18,Cartão de Crédito,Concluída,1117.14,1069.96
12221,41,23,2139,8,7,793.22,27.34,Cartão de Crédito,Cancelada,5552.54,5525.2
12222,18,14,3522,15,8,589.84,40.97,Cartão de Crédito,Concluída,4718.72,4677.75
12223,8,17,217,17,3,42.84,2.14,Dinheiro,Concluída,128.52,126.38
12224,72,34,1865,2,5,429.17,25.16,Dinheiro,Concluída,2145.85,2120.69
12225,24,44,3397,6,1,258.16,19.17,Paypal,Cancelada,258.16,238.99
12226,100,33,3370,10,7,154.42,39.71,Cartão de Crédito,Concluída,1080.94,1041.23
12227,21,28,2498,4,5,827.65,16.05,MBWay,Concluída,4138.25,4122.2
12228,90,7,1781,4,7,797.09,6.61,Dinheiro,Cancelada,5579.63,5573.02
12229,44,9,2827,1,1,63.56,16.18,MBWay,Concluída,63.56,47.38
12230,36,1,877,18,6,365.18,7.81,MBWay,Concluída,2191.08,2183.27
12231,29,6,3563,14,6,349.07,28.06,Paypal,Pendente,2094.42,2066.36
12232,98,12,22,10,7,343.78,39.4,Cartão de Crédito,Concluída,2406.46,2367.06
12233,73,48,357,19,5,726.49,34.79,Paypal,Concluída,3632.45,3597.66
12234,63,13,1059,11,9,956.7,32.24,MBWay,Pendente,8610.3,8578.06
12235,65,3,2514,18,9,182.56,32.69,MBWay,Cancelada,1643.04,1610.35
12236,6,44,1681,19,6,552.68,39.08,MBWay,Concluída,3316.08,3277.0
12237,5,25,2600,1,4,523.14,7.15,Paypal,Concluída,2092.56,2085.41
12238,6,2,2881,12,4,214.7,6.48,MBWay,Pendente,858.8,852.32
12239,52,23,1256,19,1,138.16,46.81,Cartão de Crédito,Pendente,138.16,91.35
12240,1,17,495,6,9,26.2,48.91,Cartão de Crédito,Concluída,235.8,186.89
12241,83,41,1897,12,6,218.93,3.57,Cartão de Crédito,Cancelada,1313.58,1310.01
12242,24,46,482,7,2,116.84,20.15,Cartão de Crédito,Cancelada,233.68,213.53
12243,95,19,197,16,8,117.22,47.19,MBWay,Pendente,937.76,890.57
12244,59,18,2553,20,3,413.11,27.15,Dinheiro,Concluída,1239.33,1212.18
12245,84,33,1950,14,7,972.56,20.08,MBWay,Concluída,6807.92,6787.84
12246,56,4,2946,7,4,504.45,4.7,Dinheiro,Cancelada,2017.8,2013.1
12247,13,45,1066,7,6,969.87,49.26,Cartão de Crédito,Concluída,5819.22,5769.96
12248,48,29,2175,10,8,453.4,35.03,Dinheiro,Pendente,3627.2,3592.17
12249,90,50,723,18,4,919.47,17.04,Paypal,Concluída,3677.88,3660.84
12250,96,8,2318,8,1,314.78,42.01,Cartão de Crédito,Cancelada,314.78,272.77
12251,85,7,2159,18,7,578.21,19.81,Paypal,Pendente,4047.47,4027.66
12252,58,9,2900,10,9,656.39,10.19,Paypal,Concluída,5907.51,5897.32
12253,2,22,3123,12,1,373.42,26.74,Cartão de Crédito,Cancelada,373.42,346.68
12254,25,25,1533,20,5,987.23,17.47,Paypal,Concluída,4936.15,4918.68
12255,43,26,3433,13,7,897.99,7.63,MBWay,Cancelada,6285.93,6278.3
12256,8,1,3414,10,4,347.12,16.17,MBWay,Concluída,1388.48,1372.31
12257,76,30,3375,4,2,460.18,45.05,Cartão de Crédito,Pendente,920.36,875.31
12258,85,13,1654,9,5,664.34,33.97,Paypal,Cancelada,3321.7,3287.73
12259,40,27,1568,8,1,870.96,38.74,MBWay,Cancelada,870.96,832.22
12260,10,42,2713,5,2,27.1,14.94,Paypal,Pendente,54.2,39.26
12261,30,41,1341,19,1,390.77,37.61,MBWay,Concluída,390.77,353.16
12262,99,29,607,11,5,608.06,46.7,Dinheiro,Cancelada,3040.3,2993.6
12263,70,37,354,3,7,679.42,46.8,Cartão de Crédito,Pendente,4755.94,4709.14
12264,65,45,1357,8,8,748.54,28.56,Cartão de Crédito,Cancelada,5988.32,5959.76
12265,65,27,1783,13,5,460.61,16.73,Cartão de Crédito,Pendente,2303.05,2286.32
12266,53,2,2708,15,4,811.06,16.4,MBWay,Cancelada,3244.24,3227.84
12267,97,36,3072,2,4,921.54,40.98,Dinheiro,Concluída,3686.16,3645.18
12268,14,7,2856,5,7,194.73,35.77,Cartão de Crédito,Pendente,1363.11,1327.34
12269,81,43,51,12,6,751.22,32.2,Dinheiro,Cancelada,4507.32,4475.12
12270,43,32,3166,7,2,733.57,3.15,Paypal,Pendente,1467.14,1463.99
12271,6,1,1849,13,3,838.37,3.85,Dinheiro,Pendente,2515.11,2511.26
12272,92,28,959,9,7,49.84,11.63,Dinheiro,Concluída,348.88,337.25
12273,62,33,3359,17,6,562.92,5.11,Cartão de Crédito,Pendente,3377.52,3372.41
12274,42,40,2166,14,1,72.76,44.39,MBWay,Concluída,72.76,28.37
12275,12,23,324,5,4,577.3,41.78,Paypal,Concluída,2309.2,2267.42
12276,32,50,3309,15,7,944.94,19.02,MBWay,Cancelada,6614.58,6595.56
12277,51,47,3487,2,6,823.5,35.86,MBWay,Cancelada,4941.0,4905.14
12278,96,44,1144,6,7,754.83,25.81,Cartão de Crédito,Concluída,5283.81,5258.0
12279,10,6,2643,7,9,760.86,44.37,MBWay,Concluída,6847.74,6803.37
12280,94,42,1285,9,3,644.64,18.36,Dinheiro,Cancelada,1933.92,1915.56
12281,20,28,3168,7,3,449.2,17.05,Paypal,Concluída,1347.6,1330.55
12282,83,32,681,15,6,448.76,46.27,Paypal,Cancelada,2692.56,2646.29
12283,100,41,2874,10,9,735.48,4.08,Paypal,Cancelada,6619.32,6615.24
12284,12,25,2786,14,7,384.57,9.8,MBWay,Cancelada,2691.99,2682.19
12285,97,43,612,20,2,573.89,1.63,MBWay,Cancelada,1147.78,1146.15
12286,31,8,2472,16,6,587.1,8.43,Paypal,Pendente,3522.6,3514.17
12287,23,19,1129,19,5,588.36,5.9,Dinheiro,Pendente,2941.8,2935.9
12288,16,6,1869,16,3,604.96,28.72,Paypal,Cancelada,1814.88,1786.16
12289,48,2,3347,1,2,797.34,32.08,Paypal,Cancelada,1594.68,1562.6
12290,67,21,3400,20,6,258.72,45.23,Cartão de Crédito,Cancelada,1552.32,1507.09
12291,72,3,929,19,4,505.92,35.79,MBWay,Cancelada,2023.68,1987.89
12292,7,16,1909,20,3,168.47,20.99,Paypal,Concluída,505.41,484.42
12293,97,7,187,1,7,169.78,21.13,MBWay,Pendente,1188.46,1167.33
12294,94,23,1241,15,9,881.97,17.69,Dinheiro,Cancelada,7937.73,7920.04
12295,28,43,28,19,6,501.82,39.4,Paypal,Concluída,3010.92,2971.52
12296,79,30,1625,3,6,508.95,41.88,MBWay,Cancelada,3053.7,3011.82
12297,58,12,3367,6,4,901.77,46.72,Dinheiro,Concluída,3607.08,3560.36
12298,45,50,2565,19,2,786.1,40.99,Paypal,Concluída,1572.2,1531.21
12299,19,49,12,14,5,774.21,24.52,Paypal,Pendente,3871.05,3846.53
12300,51,14,2226,12,5,924.88,6.37,Dinheiro,Concluída,4624.4,4618.03
12301,63,48,2131,4,8,718.54,6.04,Cartão de Crédito,Cancelada,5748.32,5742.28
12302,67,8,1713,17,4,139.18,2.54,Cartão de Crédito,Pendente,556.72,554.18
12303,45,43,442,14,6,344.1,26.88,MBWay,Pendente,2064.6,2037.72
12304,32,10,1025,7,2,651.94,45.91,Cartão de Crédito,Cancelada,1303.88,1257.97
12305,53,39,2779,14,1,677.45,32.1,Paypal,Pendente,677.45,645.35
12306,11,46,1742,1,7,174.52,9.96,Paypal,Pendente,1221.64,1211.68
12307,76,47,504,5,4,492.59,26.42,MBWay,Pendente,1970.36,1943.94
12308,44,16,534,10,4,207.59,49.61,Dinheiro,Cancelada,830.36,780.75
12309,42,23,2316,6,7,477.75,29.43,Cartão de Crédito,Concluída,3344.25,3314.82
12310,5,33,1442,3,5,852.54,29.29,Dinheiro,Concluída,4262.7,4233.41
12311,23,32,3631,18,3,805.16,10.93,Dinheiro,Pendente,2415.48,2404.55
12312,48,29,2628,10,1,561.87,19.94,Cartão de Crédito,Pendente,561.87,541.93
12313,18,38,695,7,3,250.17,28.77,Dinheiro,Cancelada,750.51,721.74
12314,41,8,1622,3,5,792.44,4.78,Cartão de Crédito,Concluída,3962.2,3957.42
12315,42,32,965,14,4,112.82,12.92,MBWay,Cancelada,451.28,438.36
12316,58,22,1183,19,8,264.7,22.23,MBWay,Concluída,2117.6,2095.37
12317,46,23,2344,7,5,323.33,41.0,MBWay,Concluída,1616.65,1575.65
12318,38,42,2039,14,6,667.37,40.93,Cartão de Crédito,Concluída,4004.22,3963.29
12319,49,34,2777,20,4,753.3,48.46,Cartão de Crédito,Cancelada,3013.2,2964.74
12320,21,15,2887,18,5,938.51,19.44,Paypal,Pendente,4692.55,4673.11
12321,99,17,3228,5,9,986.57,23.02,Dinheiro,Cancelada,8879.13,8856.11
12322,61,12,1384,18,4,526.39,38.79,Cartão de Crédito,Cancelada,2105.56,2066.77
12323,66,22,3611,1,1,949.57,20.04,Dinheiro,Concluída,949.57,929.53
12324,59,10,3538,18,5,177.84,3.26,Paypal,Cancelada,889.2,885.94
12325,99,1,2679,2,5,914.18,30.32,Dinheiro,Concluída,4570.9,4540.58
12326,75,4,3252,11,8,850.99,45.05,Paypal,Pendente,6807.92,6762.87
12327,58,26,369,9,9,610.85,34.79,Paypal,Cancelada,5497.65,5462.86
12328,18,13,938,10,6,745.1,36.42,MBWay,Cancelada,4470.6,4434.18
12329,48,18,1054,11,7,420.38,40.38,Dinheiro,Cancelada,2942.66,2902.28
12330,69,47,1987,11,8,395.18,15.49,Cartão de Crédito,Concluída,3161.44,3145.95
12331,42,49,2130,12,7,483.58,20.15,Cartão de Crédito,Cancelada,3385.06,3364.91
12332,3,23,1244,6,7,382.92,31.49,Paypal,Pendente,2680.44,2648.95
12333,48,31,3492,7,4,348.74,11.62,MBWay,Concluída,1394.96,1383.34
12334,71,21,1910,14,4,605.35,32.49,Cartão de Crédito,Pendente,2421.4,2388.91
12335,30,23,3420,8,4,484.53,45.62,Dinheiro,Concluída,1938.12,1892.5
12336,100,5,2194,7,5,104.25,19.91,Cartão de Crédito,Pendente,521.25,501.34
12337,98,37,897,15,6,432.29,15.3,MBWay,Cancelada,2593.74,2578.44
12338,30,47,2405,9,4,553.69,16.69,Dinheiro,Cancelada,2214.76,2198.07
12339,84,38,2914,15,5,182.41,23.33,Cartão de Crédito,Concluída,912.05,888.72
12340,68,31,2189,2,1,454.34,43.02,MBWay,Pendente,454.34,411.32
12341,39,8,2298,11,8,748.87,5.78,Dinheiro,Concluída,5990.96,5985.18
12342,71,16,840,8,9,937.07,46.49,Cartão de Crédito,Pendente,8433.63,8387.14
12343,52,18,1576,19,1,581.14,40.42,Cartão de Crédito,Concluída,581.14,540.72
12344,82,33,1833,16,1,691.85,13.1,Cartão de Crédito,Pendente,691.85,678.75
12345,65,29,2758,1,3,890.3,30.94,Cartão de Crédito,Pendente,2670.9,2639.96
12346,74,15,2441,6,4,815.08,9.69,Cartão de Crédito,Cancelada,3260.32,3250.63
12347,16,10,418,4,5,483.49,47.47,MBWay,Cancelada,2417.45,2369.98
12348,41,37,3266,14,5,438.38,32.61,Cartão de Crédito,Concluída,2191.9,2159.29
12349,83,1,835,6,1,580.14,6.7,Dinheiro,Concluída,580.14,573.44
12350,2,46,1778,16,9,563.94,38.99,MBWay,Pendente,5075.46,5036.47
12351,70,37,268,7,5,474.75,4.75,MBWay,Concluída,2373.75,2369.0
12352,74,7,2282,17,4,866.68,35.84,Paypal,Cancelada,3466.72,3430.88
12353,74,4,2282,9,4,106.86,32.09,Paypal,Cancelada,427.44,395.35
12354,87,12,3382,1,8,838.13,14.3,Cartão de Crédito,Pendente,6705.04,6690.74
12355,38,22,1494,9,5,254.44,37.72,Paypal,Concluída,1272.2,1234.48
12356,36,49,2213,8,3,462.8,39.98,Cartão de Crédito,Pendente,1388.4,1348.42
12357,41,15,931,3,6,825.24,24.33,MBWay,Concluída,4951.44,4927.11
12358,100,50,2336,2,8,136.78,23.8,Cartão de Crédito,Cancelada,1094.24,1070.44
12359,52,39,1285,20,5,50.14,28.59,MBWay,Cancelada,250.7,222.11
12360,31,12,1866,13,8,72.71,43.4,Dinheiro,Concluída,581.68,538.28
12361,94,45,3590,16,6,155.6,35.22,Paypal,Pendente,933.6,898.38
12362,23,14,414,15,9,774.34,33.85,Cartão de Crédito,Cancelada,6969.06,6935.21
12363,32,5,1446,20,1,465.95,9.99,Dinheiro,Pendente,465.95,455.96
12364,35,1,1579,6,8,794.73,41.86,Paypal,Concluída,6357.84,6315.98
12365,25,2,1993,11,7,741.35,43.54,Dinheiro,Concluída,5189.45,5145.91
12366,4,2,3194,8,9,257.78,36.85,MBWay,Cancelada,2320.02,2283.17
12367,80,5,970,11,3,472.85,9.9,Paypal,Concluída,1418.55,1408.65
12368,18,41,249,11,8,516.34,17.78,Paypal,Pendente,4130.72,4112.94
12369,3,37,1153,11,4,439.04,20.93,Dinheiro,Pendente,1756.16,1735.23
12370,72,20,497,7,6,158.86,17.33,Cartão de Crédito,Pendente,953.16,935.83
12371,53,42,362,8,4,771.56,15.91,MBWay,Cancelada,3086.24,3070.33
12372,87,22,1793,18,3,871.43,34.62,Dinheiro,Cancelada,2614.29,2579.67
12373,59,32,1455,15,6,820.36,41.95,Dinheiro,Cancelada,4922.16,4880.21
12374,20,20,3615,6,7,683.99,36.71,MBWay,Cancelada,4787.93,4751.22
12375,72,25,3003,6,4,507.36,5.78,MBWay,Concluída,2029.44,2023.66
12376,34,18,3594,16,8,605.09,17.29,MBWay,Pendente,4840.72,4823.43
12377,95,7,2390,14,6,10.07,11.7,Paypal,Pendente,60.42,48.72
12378,81,37,1209,20,4,872.02,26.26,Dinheiro,Concluída,3488.08,3461.82
12379,14,29,3435,20,2,73.2,45.12,Cartão de Crédito,Concluída,146.4,101.28
12380,36,8,785,5,8,411.65,20.7,Dinheiro,Concluída,3293.2,3272.5
12381,69,8,2577,13,9,345.08,11.25,Cartão de Crédito,Pendente,3105.72,3094.47
12382,20,29,678,11,4,721.35,10.67,Cartão de Crédito,Cancelada,2885.4,2874.73
12383,82,36,1590,11,2,764.54,6.95,Dinheiro,Concluída,1529.08,1522.13
12384,99,34,1435,17,9,46.03,18.13,Cartão de Crédito,Cancelada,414.27,396.14
12385,98,46,2229,10,3,388.52,46.39,Cartão de Crédito,Pendente,1165.56,1119.17
12386,84,2,3096,9,8,701.88,37.89,MBWay,Pendente,5615.04,5577.15
12387,64,3,572,19,7,838.06,37.55,Dinheiro,Concluída,5866.42,5828.87
12388,21,30,2924,10,1,727.75,21.07,Paypal,Cancelada,727.75,706.68
12389,11,33,872,5,2,482.62,25.86,Dinheiro,Concluída,965.24,939.38
12390,52,12,1484,17,3,375.28,7.29,MBWay,Pendente,1125.84,1118.55
12391,56,41,1159,10,6,742.59,35.74,Cartão de Crédito,Concluída,4455.54,4419.8
12392,58,8,2900,20,8,655.87,21.34,Cartão de Crédito,Cancelada,5246.96,5225.62
12393,71,50,2904,13,6,922.98,21.07,Dinheiro,Pendente,5537.88,5516.81
12394,18,26,1708,19,3,184.81,35.36,Cartão de Crédito,Cancelada,554.43,519.07
12395,66,48,397,3,3,756.15,0.59,MBWay,Concluída,2268.45,2267.86
12396,82,41,3126,6,2,917.02,38.12,Cartão de Crédito,Pendente,1834.04,1795.92
12397,88,4,1723,2,8,262.26,11.99,MBWay,Cancelada,2098.08,2086.09
12398,26,31,582,2,6,159.33,14.61,Dinheiro,Concluída,955.98,941.37
12399,38,4,3304,15,8,403.46,22.83,MBWay,Concluída,3227.68,3204.85
12400,26,28,3342,3,7,605.55,39.83,Paypal,Cancelada,4238.85,4199.02
12401,18,9,1633,6,5,808.84,21.95,Cartão de Crédito,Concluída,4044.2,4022.25
12402,63,13,857,18,9,275.26,10.28,Dinheiro,Concluída,2477.34,2467.06
12403,84,31,1327,9,6,371.93,31.11,Paypal,Pendente,2231.58,2200.47
12404,22,27,373,19,8,758.19,34.02,Dinheiro,Cancelada,6065.52,6031.5
12405,5,45,970,5,5,535.29,23.28,Dinheiro,Concluída,2676.45,2653.17
12406,15,20,2825,3,7,205.19,35.17,MBWay,Pendente,1436.33,1401.16
12407,83,28,2562,7,5,128.0,0.94,Cartão de Crédito,Pendente,640.0,639.06
